,level_0,Unnamed: 0,index,time_stamp,user_id,grade,pre_score,adjusted_improvement,anxiety,complete,user_message,chatbot_message,hint_id,action,positive_feedback,stage,pos,neg,help,failed_attempts,reward,model_name,index,p_hint,p_nothing,p_encourage,p_question,model_round
732,733,841,840,2020-12-08 22:45:09.895614+00:00,544,-1.0,-0.5,0,-0.7222222222222222,True,i still don't know,"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",69,question,,0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.0,model-12-08-2020-20:44:26-PST-29.meta,732,0.469,0.244,0.007,0.28,25
733,734,842,844,2020-12-08 23:25:37.671905+00:00,545,1.0,0.0,0,-0.6666666666666666,True,pkease help,Hm... let's keep thinking!,88,question,,-0.6666666666666666,0.46,-1.0,1.0,-0.3,0.0,model-12-08-2020-20:44:26-PST-29.meta,733,0.103,0.023,0.003,0.871,25
734,735,843,841,2020-12-08 23:25:51.216395+00:00,545,1.0,0.0,0,-0.6666666666666666,True,idk i allready tried,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,-0.6666666666666666,-1.0,-0.17599999999999993,-0.03631975872291016,-0.3,0.01,model-12-08-2020-20:44:26-PST-29.meta,734,0.533,0.054,0.009,0.404,25
735,736,844,842,2020-12-08 23:26:03.876616+00:00,545,1.0,0.0,0,-0.6666666666666666,True,i know,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,-0.6666666666666666,-1.0,-1.0,1.0,-0.3,0.01,model-12-08-2020-20:44:26-PST-29.meta,735,0.344,0.09,0.004,0.562,25
736,737,845,843,2020-12-08 23:27:06.427118+00:00,545,1.0,0.0,0,-0.6666666666666666,True,help,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,1.0,-1.0,1.0,-0.9,0.0,model-12-08-2020-20:44:26-PST-29.meta,736,0.069,0.015,0.001,0.915,25
737,542,650,845,2020-12-08 23:35:39.654808+00:00,429,1.0,-0.25,1,-0.6666666666666666,True,blueberry ,Hm... let's keep thinking!,88,question,,-1.0,-1.0,-1.0,-0.3655943002808727,-0.9,0.0,model-12-08-2020-20:44:26-PST-29.meta,737,0.234,0.013,0.001,0.752,25
738,543,651,846,2020-12-08 23:38:35.175257+00:00,429,1.0,-0.25,1,-0.6666666666666666,True,is 90 the answer,"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",69,question,,0.3333333333333333,-1.0,-1.0,1.0,-1.0,1.0,model-12-08-2020-20:44:26-PST-29.meta,738,0.242,0.022,0.0,0.736,25
739,738,846,847,2020-12-08 23:53:16.800983+00:00,545,1.0,0.0,0,-0.6666666666666666,True,yea please help,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,0.6659999999999999,-1.0,1.0,-0.5,0.0,model-12-08-2020-20:44:26-PST-29.meta,739,0.089,0.02,0.001,0.89,25
740,739,847,848,2020-12-08 23:53:40.679062+00:00,545,1.0,0.0,0,-0.6666666666666666,True,idk how,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,-1.0,0.16599999999999993,1.0,-0.4,-0.026,model-12-08-2020-20:44:26-PST-29.meta,740,0.525,0.253,0.046,0.176,25
741,761,869,853,2020-12-09 00:19:52.399059+00:00,555,1.0,-0.75,2,0.6111111111111112,True,ok,Hm... let's keep thinking!,88,question,True,-1.0,1.0,-1.0,-0.10634730232532263,-1.0,0.1,model-12-08-2020-20:44:26-PST-29.meta,741,0.054,0.002,0.0,0.944,25
742,762,870,854,2020-12-09 00:20:04.714167+00:00,555,1.0,-0.75,2,0.6111111111111112,True,ok,Hm... let's keep thinking!,88,question,True,-1.0,1.0,-1.0,-0.10634730232532263,-1.0,0.1,model-12-08-2020-20:44:26-PST-29.meta,742,0.054,0.002,0.0,0.944,25
743,763,871,849,2020-12-09 00:21:18.017138+00:00,555,1.0,-0.75,2,0.6111111111111112,True,i need help,Hm... let's keep thinking!,88,question,,-1.0,0.46,-1.0,1.0,-0.4,0.0,model-12-08-2020-20:44:26-PST-29.meta,743,0.051,0.02,0.004,0.925,25
744,764,872,850,2020-12-09 00:25:36.830983+00:00,555,1.0,-0.75,2,0.6111111111111112,True,I figured it out.,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,-1.0,-1.0,-0.03631975872291016,-1.0,0.0,model-12-08-2020-20:44:26-PST-29.meta,744,0.142,0.013,0.002,0.843,25
745,765,873,855,2020-12-09 00:26:46.445737+00:00,555,1.0,-0.75,2,0.6111111111111112,True,i need help now,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,0.1479999999999999,-1.0,1.0,-0.4,0.0,model-12-08-2020-20:44:26-PST-29.meta,745,0.064,0.022,0.0,0.914,25
746,766,874,851,2020-12-09 00:27:17.213994+00:00,555,1.0,-0.75,2,0.6111111111111112,True,really need help,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,0.19599999999999995,-1.0,1.0,0.1,0.0,model-12-08-2020-20:44:26-PST-29.meta,746,0.066,0.038,0.002,0.894,25
747,767,875,852,2020-12-09 00:27:48.712947+00:00,555,1.0,-0.75,2,0.6111111111111112,True,what do you mean by volume,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,-1.0,-1.0,1.0,0.1,0.0,model-12-08-2020-20:44:26-PST-29.meta,747,0.185,0.108,0.011,0.696,25
748,768,876,857,2020-12-09 00:28:11.546190+00:00,555,1.0,-0.75,2,0.6111111111111112,True,please I really need help,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,0.45,-1.0,1.0,0.1,0.0,model-12-08-2020-20:44:26-PST-29.meta,748,0.056,0.03,0.002,0.912,25
749,769,877,858,2020-12-09 00:28:20.826788+00:00,555,1.0,-0.75,2,0.6111111111111112,True,need help,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,0.46,-1.0,1.0,0.1,0.0,model-12-08-2020-20:44:26-PST-29.meta,749,0.056,0.03,0.001,0.913,25
750,770,878,859,2020-12-09 00:28:32.065324+00:00,555,1.0,-0.75,2,0.6111111111111112,True,hel,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,-0.3384296015529866,0.1,0.01,model-12-08-2020-20:44:26-PST-29.meta,750,0.17,0.022,0.001,0.807,25
751,771,879,860,2020-12-09 00:29:26.976694+00:00,555,1.0,-0.75,2,0.6111111111111112,True,don't get it,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,65,question,,0.0,-1.0,-1.0,1.0,0.1,0.0,model-12-08-2020-20:44:26-PST-29.meta,751,0.185,0.108,0.011,0.696,25
752,772,880,856,2020-12-09 00:29:37.278910+00:00,555,1.0,-0.75,2,0.6111111111111112,True,how,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,1.0,0.1,0.01,model-12-08-2020-20:44:26-PST-29.meta,752,0.185,0.108,0.011,0.696,25
753,773,881,861,2020-12-09 00:31:43.421447+00:00,555,1.0,-0.75,2,0.6111111111111112,True,ok,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,0.0,1.0,-1.0,-0.10634730232532263,0.2,0.01,model-12-08-2020-20:44:26-PST-29.meta,753,0.049,0.007,0.0,0.944,25
754,774,882,862,2020-12-09 00:34:36.886348+00:00,555,1.0,-0.75,2,0.6111111111111112,True,it keeps on saying my anwers is wrong when I am Multiplying everything,Think about how to calculate volume with multiplication.,28,hint,,0.0,-1.0,-0.56,-0.03631975872291016,0.7,1.9580000000000002,model-12-08-2020-20:44:26-PST-29.meta,754,0.292,0.204,0.037,0.467,25
755,775,883,863,2020-12-09 01:12:56.848758+00:00,557,1.0,0.75,1,-0.3333333333333333,True,help,Hm... let's keep thinking!,88,question,True,-0.3333333333333333,1.0,-1.0,1.0,-0.8,1.1,model-12-08-2020-20:44:26-PST-29.meta,755,0.074,0.012,0.0,0.914,25
756,784,892,864,2020-12-09 03:24:59.026503+00:00,564,-1.0,-0.25,1,-0.8888888888888888,False,I need a hint,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,-0.7,0.01,model-12-08-2020-20:44:26-PST-29.meta,756,0.474,0.336,0.014,0.176,25
757,785,893,865,2020-12-09 03:26:07.286542+00:00,564,-1.0,-0.25,1,-0.8888888888888888,False,I STILL DON'T UNDERSTAND,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,65,question,True,0.0,-1.0,-1.0,1.0,-0.7,0.1,model-12-08-2020-20:44:26-PST-29.meta,757,0.474,0.336,0.014,0.176,25
758,786,894,866,2020-12-09 03:26:45.620763+00:00,564,-1.0,-0.25,1,-0.8888888888888888,False,do we have to get it right? I haven't learn that before\,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,65,question,,0.0,-1.0,-1.0,1.0,-0.7,-8.0,model-12-08-2020-20:44:26-PST-29.meta,758,0.474,0.336,0.014,0.176,25
759,787,895,867,2020-12-09 04:07:27.484636+00:00,565,1.0,-0.5,3,-0.6666666666666666,True,i need help,Hm... let's keep thinking!,88,question,True,-0.3333333333333333,0.46,-1.0,1.0,-0.9,0.1,model-12-08-2020-20:44:26-PST-29.meta,759,0.088,0.018,0.0,0.894,25
760,788,896,868,2020-12-09 04:14:43.553651+00:00,565,1.0,-0.5,3,-0.6666666666666666,True,I am giving my answer as 14,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,-0.35200000000000004,-1.0,1.0,-0.6,0.0,model-12-08-2020-20:44:26-PST-29.meta,760,0.164,0.015,0.0,0.821,25
761,789,897,869,2020-12-09 04:15:23.576046+00:00,565,1.0,-0.5,3,-0.6666666666666666,True,but it is not it is not taking,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,-1.0,-1.0,-0.04149084729483255,-0.6,3.0,model-12-08-2020-20:44:26-PST-29.meta,761,0.236,0.019,0.003,0.742,25
762,749,857,870,2020-12-09 20:35:48.197376+00:00,549,-1.0,-0.5,0,-0.7777777777777778,False,"ok. so on this problem, what's the box's weight again?",:),51,nothing,,-1.0,-0.6779999999999999,-0.494,1.0,-0.9,0.0,model-12-09-2020-18:53:43-PST-30.meta,762,0.428,0.407,0.046,0.119,26
763,750,858,871,2020-12-09 20:38:40.982114+00:00,549,-1.0,-0.5,0,-0.7777777777777778,False,just give me 1 hint please!,Hm... let's keep thinking!,88,question,True,-1.0,-0.21400000000000008,-1.0,1.0,-0.7,0.1,model-12-09-2020-18:53:43-PST-30.meta,763,0.406,0.388,0.017,0.189,26
764,751,859,872,2020-12-09 20:38:57.604971+00:00,549,-1.0,-0.5,0,-0.7777777777777778,False,hm...thinking,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-0.05394983998052117,-0.7,0.01,model-12-09-2020-18:53:43-PST-30.meta,764,0.539,0.273,0.01,0.178,26
765,752,860,873,2020-12-09 20:39:15.243026+00:00,549,-1.0,-0.5,0,-0.7777777777777778,False,oh yeah! Thanks!,Hm... let's keep thinking!,88,question,,-1.0,0.7,-1.0,-0.1440913002571792,-0.7,0.0,model-12-09-2020-18:53:43-PST-30.meta,765,0.282,0.109,0.006,0.603,26
766,753,861,876,2020-12-09 20:42:38.261204+00:00,549,-1.0,-0.5,0,-0.7777777777777778,False,"sure. So, I measured the height and I measured how much long the box is. So I got 96. Tell me how I'm incorrect. Thanks",:),51,nothing,True,-1.0,-0.588,-1.0,1.0,-0.5,0.1,model-12-09-2020-18:53:43-PST-30.meta,766,0.404,0.43,0.047,0.119,26
767,754,862,877,2020-12-09 20:44:51.891109+00:00,549,-1.0,-0.5,0,-0.7777777777777778,False,pretty well,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,1.0,-1.0,-0.08473218829920204,0.2,0.01,model-12-09-2020-18:53:43-PST-30.meta,767,0.274,0.258,0.034,0.434,26
768,755,863,874,2020-12-09 20:45:22.868963+00:00,549,-1.0,-0.5,0,-0.7777777777777778,False,oh!,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,,-1.0,-1.0,-1.0,-0.20982538704780185,0.2,0.01,model-12-09-2020-18:53:43-PST-30.meta,768,0.45,0.392,0.093,0.065,26
769,756,864,875,2020-12-09 20:48:06.203262+00:00,549,-1.0,-0.5,0,-0.7777777777777778,False,I hit 3 in the box. Now it says i'm incorrect,I love a good challenge. Let’s regroup and think about this some more.,82,encourage,,-1.0,-1.0,-1.0,-0.03631975872291016,1.0,0.0,model-12-09-2020-18:53:43-PST-30.meta,769,0.153,0.312,0.524,0.011,26
770,757,865,878,2020-12-09 20:50:28.987548+00:00,549,-1.0,-0.5,0,-0.7777777777777778,False,ok. let's try brainstorming,You have seen all the hints. Try your best to answer the question!,44,hint,,-1.0,-0.15400000000000005,-1.0,-0.042566610861204834,1.4,0.01,model-12-09-2020-18:53:43-PST-30.meta,770,0.1,0.279,0.61,0.011,26
771,758,866,879,2020-12-09 20:50:42.360934+00:00,549,-1.0,-0.5,0,-0.7777777777777778,False,sure,You have seen all the hints. Try your best to answer the question!,44,hint,,-1.0,1.0,-1.0,-0.03072353410486517,1.4,0.01,model-12-09-2020-18:53:43-PST-30.meta,771,0.161,0.415,0.363,0.061,26
772,759,867,880,2020-12-09 20:55:12.833614+00:00,549,-1.0,-0.5,0,-0.7777777777777778,False,i don't really understand this question,:),51,nothing,,-1.0,-1.0,-1.0,1.0,2.6,-8.0,model-12-09-2020-18:53:43-PST-30.meta,772,0.006,0.079,0.915,0.0,26
773,776,884,882,2020-12-09 23:48:37.793323+00:00,558,-1.0,0.0,4,-0.6111111111111112,True,hello,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,-1.0,-1.0,-0.2749305757176365,-1.0,0.11,model-12-09-2020-18:53:43-PST-30.meta,773,0.612,0.16,0.008,0.22,26
774,777,885,881,2020-12-09 23:54:25.499653+00:00,558,-1.0,0.0,4,-0.6111111111111112,True,I need help,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,65,question,True,0.0,0.46,-1.0,1.0,-0.9,4.087,model-12-09-2020-18:53:43-PST-30.meta,774,0.363,0.204,0.007,0.426,26
775,781,889,883,2020-12-10 00:56:17.888317+00:00,563,0.0,0.0,1,-0.9444444444444444,True,help,Try thinking about the concept of volume to solve this problem.,64,question,True,0.0,1.0,-1.0,1.0,-0.8,0.1,model-12-09-2020-18:53:43-PST-30.meta,775,0.143,0.027,0.0,0.83,26
776,782,890,884,2020-12-10 00:56:46.429597+00:00,563,0.0,0.0,1,-0.9444444444444444,True,give me a hint,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,-1.0,-1.0,1.0,-0.8,0.11,model-12-09-2020-18:53:43-PST-30.meta,776,0.619,0.18,0.01,0.191,26
777,783,891,885,2020-12-10 01:01:27.297746+00:00,563,0.0,0.0,1,-0.9444444444444444,True,,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,65,question,,0.0,-1.0,-1.0,-1.0,-0.6,0.987,model-12-09-2020-18:53:43-PST-30.meta,777,0.524,0.049,0.001,0.426,26
778,790,898,886,2020-12-10 01:25:27.139152+00:00,567,0.0,-0.25,5,-0.4444444444444444,True,What's 15 x 6,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,-1.0,-1.0,1.0,-0.7,5.0,model-12-09-2020-18:53:43-PST-30.meta,778,0.501,0.208,0.007,0.284,26
779,793,901,887,2020-12-10 19:41:37.214119+00:00,576,0.0,-0.25,1,-0.5,True,I kind of need help here,:),51,nothing,,0.0,-0.19400000000000006,-1.0,1.0,-1.0,0.0,model-12-10-2020-19:00:10-PST-30.meta,779,0.298,0.077,0.004,0.621,26
780,794,902,888,2020-12-10 19:43:44.326328+00:00,576,0.0,-0.25,1,-0.5,True,Ok,Try thinking about the concept of volume to solve this problem.,64,question,True,0.0,1.0,-1.0,-0.10634730232532263,-1.0,1.1,model-12-10-2020-19:00:10-PST-30.meta,780,0.115,0.012,0.001,0.872,26
781,791,899,889,2020-12-10 20:54:28.552502+00:00,575,0.0,0.5,2,0.0,True,Ok thanks,Hm... let's keep thinking!,88,question,,-1.0,1.0,-1.0,-0.10634730232532263,-1.0,0.0,model-12-10-2020-19:00:10-PST-30.meta,781,0.107,0.012,0.002,0.879,26
782,792,900,890,2020-12-10 20:56:05.458793+00:00,575,0.0,0.5,2,0.0,True,do you have a idea?,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,-1.0,-1.0,1.0,-0.8,1.9969999999999999,model-12-10-2020-19:00:10-PST-30.meta,782,0.496,0.169,0.01,0.325,26
783,795,903,891,2020-12-11 02:53:16.635062+00:00,581,-1.0,1.0,0,-0.6666666666666666,True,I don't know.Can you help me???,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-0.17599999999999993,1.0,-1.0,-0.0030000000000000014,model-12-11-2020-00:32:11-PST-30.meta,783,0.436,0.335,0.207,0.022,26
784,778,886,892,2020-12-11 08:23:09.568135+00:00,562,0.0,0.0,2,0.1111111111111111,True,HOW MANY CHOCOLATES FIT ALONG THE LENGTH?,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,-0.412,-1.0,1.0,-1.0,0.01,model-12-11-2020-00:32:11-PST-30.meta,784,0.258,0.063,0.003,0.676,26
785,779,887,893,2020-12-11 08:25:01.312351+00:00,562,0.0,0.0,2,0.1111111111111111,True,How much does the box of chocolates weigh?,:),51,nothing,,0.3333333333333333,-1.0,-1.0,1.0,-0.9,0.0,model-12-11-2020-00:32:11-PST-30.meta,785,0.423,0.098,0.003,0.476,26
786,780,888,894,2020-12-11 08:25:30.475731+00:00,562,0.0,0.0,2,0.1111111111111111,True,YOU ARE NOT HELPING ME,"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",69,question,,0.3333333333333333,-1.0,-0.358,-0.03507275024388678,-0.9,1.9869999999999999,model-12-11-2020-00:32:11-PST-30.meta,786,0.474,0.071,0.004,0.451,26
787,796,904,895,2020-12-11 17:46:26.945899+00:00,589,1.0,-0.25,0,-0.6111111111111112,True,ok thanks,Hm... let's keep thinking!,88,question,,-1.0,1.0,-1.0,-0.10634730232532263,-1.0,0.0,model-12-11-2020-16:15:38-PST-32.meta,787,0.054,0.002,0.0,0.944,27
788,797,905,896,2020-12-11 17:47:05.098584+00:00,589,1.0,-0.25,0,-0.6111111111111112,True,three maybe,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-1.0,-0.0368163131658702,-1.0,0.11,model-12-11-2020-16:15:38-PST-32.meta,788,0.166,0.008,0.0,0.826,27
789,798,906,897,2020-12-11 17:49:20.504989+00:00,589,1.0,-0.25,0,-0.6111111111111112,True,im stuck,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,-0.6666666666666666,-1.0,0.3340000000000001,1.0,-0.7,0.01,model-12-11-2020-16:15:38-PST-32.meta,789,0.436,0.276,0.043,0.245,27
790,799,907,898,2020-12-11 17:49:42.634346+00:00,589,1.0,-0.25,0,-0.6111111111111112,True,ok,Hm... let's keep thinking!,88,question,,-0.6666666666666666,1.0,-1.0,-0.10634730232532263,-0.7,0.0,model-12-11-2020-16:15:38-PST-32.meta,790,0.052,0.004,0.0,0.944,27
791,800,908,899,2020-12-11 17:51:59.329579+00:00,589,1.0,-0.25,0,-0.6111111111111112,True,i need help,Hm... let's keep thinking!,88,question,,-0.6666666666666666,0.46,-1.0,1.0,-0.6,0.0,model-12-11-2020-16:15:38-PST-32.meta,791,0.054,0.009,0.0,0.937,27
792,801,909,900,2020-12-11 17:52:32.177322+00:00,589,1.0,-0.25,0,-0.6111111111111112,True,hey open book help,Hm... let's keep thinking!,88,question,,-0.6666666666666666,-0.05200000000000005,-1.0,1.0,-0.6,-0.026,model-12-11-2020-16:15:38-PST-32.meta,792,0.079,0.018,0.0,0.903,27
793,807,915,903,2020-12-11 18:12:06.632353+00:00,595,-1.0,0.0,0,-0.2222222222222222,False,hi ,Try thinking about the concept of volume to solve this problem.,64,question,True,0.0,-1.0,-1.0,-0.29048756043794377,-1.0,0.1,model-12-11-2020-16:15:38-PST-32.meta,793,0.429,0.299,0.008,0.264,27
794,808,916,904,2020-12-11 18:16:47.860549+00:00,595,-1.0,0.0,0,-0.2222222222222222,False,how many chocolates can fit in the box,I love a good challenge. Let’s regroup and think about this some more.,82,encourage,True,0.0,-0.474,-1.0,1.0,0.6,0.1,model-12-11-2020-16:15:38-PST-32.meta,794,0.006,0.071,0.923,0.0,27
795,809,917,901,2020-12-11 18:17:57.545824+00:00,595,-1.0,0.0,0,-0.2222222222222222,False,help me please,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,0.6659999999999999,-1.0,1.0,0.6,0.11,model-12-11-2020-16:15:38-PST-32.meta,795,0.035,0.257,0.696,0.012,27
796,810,918,905,2020-12-11 18:19:58.988036+00:00,595,-1.0,0.0,0,-0.2222222222222222,False,,You’re super close! Let’s think about this a little more and try again.,75,encourage,True,0.0,-1.0,-1.0,-1.0,0.9,0.1,model-12-11-2020-16:15:38-PST-32.meta,796,0.016,0.117,0.867,0.0,27
797,811,919,902,2020-12-11 18:21:36.258636+00:00,595,-1.0,0.0,0,-0.2222222222222222,False,help me,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,True,0.0,0.46,-1.0,1.0,1.1,0.1,model-12-11-2020-16:15:38-PST-32.meta,797,0.006,0.06,0.934,0.0,27
798,812,920,906,2020-12-11 18:22:51.102727+00:00,595,-1.0,0.0,0,-0.2222222222222222,False,un done,"Hey, let’s think this through together. I know we can do it!",78,encourage,True,0.0,-1.0,-1.0,-0.042231989885495584,1.1,0.1,model-12-11-2020-16:15:38-PST-32.meta,798,0.002,0.039,0.959,0.0,27
799,813,921,907,2020-12-11 18:25:50.101626+00:00,595,-1.0,0.0,0,-0.2222222222222222,False,help me please,You’re almost there. Just keep trying!,71,encourage,True,0.0,0.6659999999999999,-1.0,1.0,1.3,0.1,model-12-11-2020-16:15:38-PST-32.meta,799,0.003,0.053,0.944,0.0,27
